id,user,created_at,text
1049776359239643136,realDonaldTrump,2018-10-09 21:39:22,.@FLGovScott has been relentless in securing the funding to fix the algae problem from Lake Okeechobee - we will so… https://t.co/6XMMjQ0V4v
1049775219693375489,realDonaldTrump,2018-10-09 21:34:50,"RT @Scavino45: Congratulations to our 114th Supreme Court Justice, Brett M. Kavanaugh! #SCOTUS🏛🇺🇸

🔟📸https://t.co/c3YdNNcU7c https://t.co/A…"
1049738503389675521,realDonaldTrump,2018-10-09 19:08:57,“President Donald J. Trump Approves Florida Emergency Declaration” https://t.co/TnTDCvs41W
1049700215949860864,realDonaldTrump,2018-10-09 16:36:48,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/3vYfDmpqiH
1049692727582048258,realDonaldTrump,2018-10-09 16:07:03,"FLORIDA - It is imperative that you heed the directions of your State and Local Officials. Please be prepared, be c… https://t.co/wPghUO1OF2"
1049690974841135104,realDonaldTrump,2018-10-09 16:00:05,"...Looks to be a Cat. 3 which is even more intense than Florence. Good news is, the folks in the Pan Handle can tak… https://t.co/60JuUt9tp9"
1049690971934511104,realDonaldTrump,2018-10-09 16:00:04,"Hurricane on its way to the Florida Pan Handle with major elements arriving tomorrow. Could also hit, in later stag… https://t.co/xycrRUIBTh"
1049665483182694402,realDonaldTrump,2018-10-09 14:18:47,Big announcement with my friend Ambassador Nikki Haley in the Oval Office at 10:30am.
1049651531346321408,realDonaldTrump,2018-10-09 13:23:21,RT @realDonaldTrump: https://t.co/4ySIkmfllE
1049648174896504832,realDonaldTrump,2018-10-09 13:10:01,"Will be going to Iowa tonight for Rally, and more! The Farmers (and all) are very happy with USMCA!"
1049640099007356928,realDonaldTrump,2018-10-09 12:37:55,Great evening last night at the White House honoring Justice Kavanaugh and family. Our country is very proud of them!
1049638803177127936,realDonaldTrump,2018-10-09 12:32:46,"The paid D.C. protesters are now ready to REALLY protest because they haven’t gotten their checks - in other words,… https://t.co/3es06u6W6e"
1049635559000469504,realDonaldTrump,2018-10-09 12:19:53,"RT @NWSTallahassee: 8am Intermediate Advisory from @NHC_Atlantic upgrades #HurricaneMichael into a category 2 hurricane. Keep in mind, wind…"
1049635249431437313,realDonaldTrump,2018-10-09 12:18:39,"RT @fema: ⚠️If you're told to evacuate for Hurricane #Michael, don't delay. Leave as soon as possible. 

Listen to @FLSERT and local offici…"
1049473255151755264,realDonaldTrump,2018-10-09 01:34:56,https://t.co/4ySIkmfllE
1049445228694962176,realDonaldTrump,2018-10-08 23:43:34,https://t.co/k2bOxapRtR
1049385141557030912,realDonaldTrump,2018-10-08 19:44:49,Great to see @AGPamBondi launch a cutting-edge statewide school safety APP in Florida today - named by Parkland Sur… https://t.co/4PBXblZ0JW
1049383326975373312,realDonaldTrump,2018-10-08 19:37:36,"Every day, our police officers race into darkened allies, deserted streets, &amp; onto the doorsteps of the most harden… https://t.co/oaai3FVg0o"
1049380830395609090,realDonaldTrump,2018-10-08 19:27:41,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER!… https://t.co/RnvDOTLvu8
1049373138130280449,realDonaldTrump,2018-10-08 18:57:07,America’s police officers have earned the everlasting gratitude of our Nation. In moments of danger &amp; despair you a… https://t.co/movE69yT0F
1049367031433383936,realDonaldTrump,2018-10-08 18:32:51,"It was my great honor to address the International Association of Chiefs of Police Annual Convention in Orlando, Fl… https://t.co/FjZmjHo9CT"
1049321480780099584,realDonaldTrump,2018-10-08 15:31:51,"Departing Washington, D.C. for the International Association of Chiefs of Police Annual Convention in Orlando, Flor… https://t.co/HNDU0DuCnA"
1049292375330361345,realDonaldTrump,2018-10-08 13:36:11,Christopher Columbus’s spirit of determination &amp; adventure has provided inspiration to generations of Americans. On… https://t.co/tIXXwhxDci
1049000243168206848,realDonaldTrump,2018-10-07 18:15:22,RT @FLOTUS: Thank you Kenya 🇰🇪 🇺🇸 https://t.co/JrHncob8Qp
1048946652621541377,realDonaldTrump,2018-10-07 14:42:25,.@SecPompeo had a good meeting with Chairman Kim today in Pyongyang. Progress made on Singapore Summit Agreements!… https://t.co/kzwV5wAVSq
1048745061888880640,realDonaldTrump,2018-10-07 01:21:22,"You don’t hand matches to an arsonist, and you don’t give power to an angry left-wing mob. Democrats have become to… https://t.co/VB23FlFvOT"
1048743461543763969,realDonaldTrump,2018-10-07 01:15:00,"Beautiful evening in Topeka, Kansas. VOTE, VOTE, VOTE! #MAGA https://t.co/bomRqsaYfm"
1048737154778759168,realDonaldTrump,2018-10-07 00:49:56,"Thank you Kansas - I love you! 
https://t.co/ymCFNr9WQY"
1048693669870501889,realDonaldTrump,2018-10-06 21:57:09,"The crowd in front of the U.S. Supreme Court is tiny, looks like about 200 people (&amp; most are onlookers) - that wou… https://t.co/K0175DLRAK"
1048668088059584512,realDonaldTrump,2018-10-06 20:15:30,"I applaud and congratulate the U.S. Senate for confirming our GREAT NOMINEE, Judge Brett Kavanaugh, to the United S… https://t.co/573HIDggVn"
1048665701513187328,realDonaldTrump,2018-10-06 20:06:01,"I have asked Steve Daines, our great Republican Senator from Montana, to attend his daughter Annie’s wedding rather… https://t.co/3cvHEGT5QS"
1048606042123395072,realDonaldTrump,2018-10-06 16:08:57,"Women for Kavanaugh, and many others who support this very good man, are gathering all over Capitol Hill in prepara… https://t.co/lrE7vMwl8k"
1048419104594558976,realDonaldTrump,2018-10-06 03:46:07,"RT @realDonaldTrump: Thank you Minnesota - I love you!
https://t.co/eQC2NqdIil"
1048324424020254725,realDonaldTrump,2018-10-05 21:29:54,RT @FLOTUS: Thank you Malawi! 🇺🇸 🇲🇼 https://t.co/rE03LMNzOZ
1048324404856414209,realDonaldTrump,2018-10-05 21:29:49,RT @FLOTUS: Thank you Ghana! 🇺🇸 🇬🇭 https://t.co/d34cqFyRdN
1048226225196552193,realDonaldTrump,2018-10-05 14:59:41,Very proud of the U.S. Senate for voting “YES” to advance the nomination of Judge Brett Kavanaugh!
1048197648807854080,realDonaldTrump,2018-10-05 13:06:08,Just out: 3.7% Unemployment is the lowest number since 1969!
1048196883464818688,realDonaldTrump,2018-10-05 13:03:06,The very rude elevator screamers are paid professionals only looking to make Senators look bad. Don’t fall for it!… https://t.co/2In7zzWHoS
1048173268438536192,realDonaldTrump,2018-10-05 11:29:15,"RT @RealJamesWoodss: Whether you love or hate him, Trump’s ascendancy to the presidency was a once-in-a-century miracle. He was literally t…"
1048172962094964736,realDonaldTrump,2018-10-05 11:28:02,"RT @newsobserver: Presidential adviser and daughter @IvankaTrump will make 3 stops in NC to see hurricane relief efforts, thank first respo…"
1048172372778471424,realDonaldTrump,2018-10-05 11:25:42,"RT @Scavino45: 🚨Happening Now | 2:08amE; Our great @FLOTUS, Melania Trump...visiting a Kenyan elephant orphanage...https://t.co/rW2cWXaswf"
1048015772214353921,realDonaldTrump,2018-10-05 01:03:25,"Beautiful evening in Rochester, Minnesota. VOTE, VOTE, VOTE! https://t.co/SyxrxvTpZE"
1048012979357270017,realDonaldTrump,2018-10-05 00:52:20,"Thank you Minnesota - I love you!
https://t.co/eQC2NqdIil"
1047984297607618565,realDonaldTrump,2018-10-04 22:58:21,Just made my second stop in Minnesota for a MAKE AMERICA GREAT AGAIN rally. We need to elect @KarinHousley to the U… https://t.co/rOGv3fAwzV
1047974091318149120,realDonaldTrump,2018-10-04 22:17:48,Congressman Bishop is doing a GREAT job! He helped pass tax reform which lowered taxes for EVERYONE! Nancy Pelosi i… https://t.co/g6kT6INueQ
1047931723302887424,realDonaldTrump,2018-10-04 19:29:27,“U.S. Stocks Widen Global Lead” https://t.co/Snhv08ulcO
1047928708172894208,realDonaldTrump,2018-10-04 19:17:28,Statement on National Strategy for Counterterrorism: https://t.co/ajFBg9Elsj https://t.co/Qr56ycjMAV
1047903710389534720,realDonaldTrump,2018-10-04 17:38:08,"Working hard, thank you! https://t.co/6HQVaEXH0I"
1047853098365079553,realDonaldTrump,2018-10-04 14:17:01,"This is now the 7th. time the FBI has investigated Judge Kavanaugh. If we made it 100, it would still not be good e… https://t.co/RnF7pKPVyZ"
1047849122672390146,realDonaldTrump,2018-10-04 14:01:13,"RT @ChatByCC: While armed with the power of our Vote, we proudly &amp; peacefully revolted

Never doubt this was an American revolution

#MAGA…"
1047847548600377344,realDonaldTrump,2018-10-04 13:54:58,"This is a very important time in our country. Due Process, Fairness and Common Sense are now on trial!"
1047842341246173185,realDonaldTrump,2018-10-04 13:34:16,"Our country’s great First Lady, Melania, is doing really well in Africa. The people love her, and she loves them! I… https://t.co/YkcuOHtrDW"
1047822816580722690,realDonaldTrump,2018-10-04 12:16:41,The harsh and unfair treatment of Judge Brett Kavanaugh is having an incredible upward impact on voters. The PEOPLE… https://t.co/tz7uynzT5p
1047673458241560576,realDonaldTrump,2018-10-04 02:23:11,"Wow, such enthusiasm and energy for Judge Brett Kavanaugh. Look at the Energy, look at the Polls. Something very bi… https://t.co/62VvhKHKXu"
1047637712004636673,realDonaldTrump,2018-10-04 00:01:09,"My thoughts and prayers are with the Florence County Sheriff’s Office and the Florence Police Department tonight, i… https://t.co/CX6358MmOs"
1047495435760427008,realDonaldTrump,2018-10-03 14:35:48,"Just spoke to President-Elect Andres Manuel Lopez Obrador of Mexico. Great call, we will work well together!"
1047493831426498561,realDonaldTrump,2018-10-03 14:29:25,I see it each time I go out to Rallies in order to help some of our great Republican candidates. VOTERS ARE REALLY… https://t.co/chRkQ8hVvt
1047489875614883841,realDonaldTrump,2018-10-03 14:13:42,"Mexico, Canada and the United States are a great partnership and will be a very formidable trading force. We will n… https://t.co/7dnrquzER9"
1047487803746074624,realDonaldTrump,2018-10-03 14:05:28,"Blowout numbers on New Jobs and, separately, Services. Market up!"
1047486972976095233,realDonaldTrump,2018-10-03 14:02:10,Thank you to Congressman Tom Reed of New York for your wonderful comments on our great new Trade Deal with Mexico a… https://t.co/tuwwT7t11a
1047477260624773121,realDonaldTrump,2018-10-03 13:23:34,Thank you Governor Phil Bryant - it was my great honor to be there! #MAGA https://t.co/UbY7Qu2fMt
1047475390573371395,realDonaldTrump,2018-10-03 13:16:08,https://t.co/w04sqlMIYm
1047472342354604033,realDonaldTrump,2018-10-03 13:04:02,"The Stock Market just reached an All-Time High during my Administration for the 102nd Time, a presidential record,… https://t.co/eVO3pSBlLU"
1047469711938736128,realDonaldTrump,2018-10-03 12:53:35,The Failing New York Times did something I have never seen done before. They used the concept of “time value of mon… https://t.co/OaNSM7we21
1047465256023445504,realDonaldTrump,2018-10-03 12:35:52,"Congressman @PeteSessions of Texas is a true fighter and patriot. Highly respected in D.C. by all, he always gets w… https://t.co/8eQEIFxyEk"
1047334526622597120,realDonaldTrump,2018-10-03 03:56:24,"RT @DHSgov: REMINDER: Tomorrow, 10/3 at 2:18 PM EDT, there will be a nationwide test of the Wireless Emergency Alert system, in coordinatio…"
1047319923700060161,realDonaldTrump,2018-10-03 02:58:22,"Thank you Mississippi - Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/npnRirjcFG"
1047309776374259712,realDonaldTrump,2018-10-03 02:18:03,"Today, my Administration provided HISTORIC levels of funding to improve school safety through STOP School Violence… https://t.co/oON7wPgrfA"
1047309022892707841,realDonaldTrump,2018-10-03 02:15:03,"“National wage growth is at the highest it’s been in nearly 17 months -- and, according to a new study released by… https://t.co/gpwphLJ17a"
1047296564388147200,realDonaldTrump,2018-10-03 01:25:33,GOD BLESS THE U.S.A.! #MAGA🇺🇸 https://t.co/pquqyy5S3G
1047294700246454273,realDonaldTrump,2018-10-03 01:18:08,Thank you Mississippi - I love you! https://t.co/eH6x1NBNQG
1047234792532529152,realDonaldTrump,2018-10-02 21:20:05,This is really an incredible time for our Nation - WE are RESPECTED AGAIN! https://t.co/94KusYcDAj
1047234049192775680,realDonaldTrump,2018-10-02 21:17:08,"RT @WhiteHouse: “America will always be a nation of great builders, because in America, we honor work, we honor grit, we honor craftsmanshi…"
1047189115689754624,realDonaldTrump,2018-10-02 18:18:35,“USMCA Wins Praise as a Victory for American Industries and Workers”➡️https://t.co/UWhPhNXiiL https://t.co/eBVv0nXXRT
1047175026259189761,realDonaldTrump,2018-10-02 17:22:36,Proud of our great First Lady - and she loves doing this! https://t.co/VD7wlqeJoR
1047159010632355842,realDonaldTrump,2018-10-02 16:18:58,"Yesterday, it was my great honor to present the Medal of Honor to Ronald J. Shurer II, for his actions on April 6,… https://t.co/syiAXrSbzA"
1047156358343282688,realDonaldTrump,2018-10-02 16:08:25,THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!
1047139656066842625,realDonaldTrump,2018-10-02 15:02:03,Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future.
1047137342924959744,realDonaldTrump,2018-10-02 14:52:52,"Happy 7th birthday to Tristan, a very special member of the Trump family!"
1046925327958708226,realDonaldTrump,2018-10-02 00:50:23,WOW - THANK YOU TENNESSEE! https://t.co/38UUDqfIz5
1046922163457011712,realDonaldTrump,2018-10-02 00:37:49,Thank you Tennessee - I love you! https://t.co/1swpoY7F5x
1046919122351792128,realDonaldTrump,2018-10-02 00:25:44,https://t.co/5UmYGFLyLK
1046733574173544448,realDonaldTrump,2018-10-01 12:08:26,News conference on the USMCA this morning at 11:00 - Rose Garden of White House.
1046715439831797760,realDonaldTrump,2018-10-01 10:56:22,Congratulations to Mexico and Canada!
1046714711268622336,realDonaldTrump,2018-10-01 10:53:28,"....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduces Trade Barri… https://t.co/2dzTdvz0gQ"
1046708836407685122,realDonaldTrump,2018-10-01 10:30:08,"Late last night, our deadline, we reached a wonderful new Trade Deal with Canada, to be added into the deal already… https://t.co/Dwe2KWvqgn"
1046473870650290176,realDonaldTrump,2018-09-30 18:56:27,"Wow! Just starting to hear the Democrats, who are only thinking Obstruct and Delay, are starting to put out the wor… https://t.co/9irOa5ox2R"
1046456403651698693,realDonaldTrump,2018-09-30 17:47:03,"So if African-American unemployment is now at the lowest number in history, median income the highest, and you then… https://t.co/HNyxfnk6ar"
1046443996074127361,realDonaldTrump,2018-09-30 16:57:45,"Like many, I don’t watch Saturday Night Live (even though I past hosted it) - no longer funny, no talent or charm.… https://t.co/oaM3Pq6Gmy"
1046230634103025664,realDonaldTrump,2018-09-30 02:49:55,"NBC News incorrectly reported (as usual) that I was limiting the FBI investigation of Judge Kavanaugh, and witnesse… https://t.co/lhsF1IAabe"
1046201064469549056,realDonaldTrump,2018-09-30 00:52:25,Thank you West Virginia - I love you! https://t.co/Ou2umCfKp9
1046200796944191499,realDonaldTrump,2018-09-30 00:51:22,https://t.co/BxlF4grr9k
1046136712987103241,realDonaldTrump,2018-09-29 20:36:43,"Heading to West Virginia now. Big Rally. Will be live on @FoxNews tonight. Long lines, but will be great!"
1046135994267963392,realDonaldTrump,2018-09-29 20:33:51,"Senator Richard Blumenthal must talk about his fraudulent service in Vietnam, where for 12 years he told the people… https://t.co/EAw5lZrDLJ"
1045832351211835392,realDonaldTrump,2018-09-29 00:27:17,"Just started, tonight, our 7th FBI investigation of Judge Brett Kavanaugh. He will someday be recognized as a truly… https://t.co/ORrMcJynvp"
1045444544068812800,realDonaldTrump,2018-09-27 22:46:17,"Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democ… https://t.co/RYPP0I2x7P"
1045098909352235008,realDonaldTrump,2018-09-26 23:52:51,https://t.co/9o5gZlJiTd
1045052439521624067,realDonaldTrump,2018-09-26 20:48:12,"Join me this Saturday in Wheeling, West Virginia at 7pmE! Tickets: https://t.co/JyRaBps0eR https://t.co/hiruLIxa7w"
1045052203784962049,realDonaldTrump,2018-09-26 20:47:16,RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T
1045031027444514818,realDonaldTrump,2018-09-26 19:23:07,"RT @WhiteHouse: This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. 🇺🇸🇯🇵 https://t.co/PvSINQY7yq"
1045031013372579841,realDonaldTrump,2018-09-26 19:23:03,"RT @WhiteHouse: Earlier today, President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. 🇺🇸🇮🇱 https://t…"
1045003711104331776,realDonaldTrump,2018-09-26 17:34:34,"Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart, he loves our Country and will always be th… https://t.co/B550BLwWtQ"
1045002980574089216,realDonaldTrump,2018-09-26 17:31:40,RT @PeteHegseth: This @realDonaldTrump speech to the #UNGA should be required viewing in American high schools. A beautiful articulation of…
1045002283556253698,realDonaldTrump,2018-09-26 17:28:54,"RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of natio…"
1045001780092956672,realDonaldTrump,2018-09-26 17:26:54,"China is actually placing propaganda ads in the Des Moines Register and other papers, made to look like news. That’… https://t.co/pgamEgZq1x"
1044991766309621760,realDonaldTrump,2018-09-26 16:47:06,"Avenatti is a third rate lawyer who is good at making false accusations, like he did on me and like he is now doing… https://t.co/w6Medqx5FF"
1044903785125089281,realDonaldTrump,2018-09-26 10:57:30,Jobless Claims fell to their lowest level in 49 years!
1044903153987203072,realDonaldTrump,2018-09-26 10:54:59,"Consumer confidence hits an 18 year high, close to breaking the all-time record. A big jump from last 8 years. Peop… https://t.co/ftDZQ7LWuu"
1044782444321361920,realDonaldTrump,2018-09-26 02:55:20,The Democrats are playing a high level CON GAME in their vicious effort to destroy a fine person. It is called the… https://t.co/4Ma9JxNdi1
1044778309362622466,realDonaldTrump,2018-09-26 02:38:54,“These law enforcement people took the law into their own hands when it came to President Trump.” @LindseyGrahamSC
1044709771629260801,realDonaldTrump,2018-09-25 22:06:33,73rd Session of the United Nations General Assembly #UNGA https://t.co/xJyx7RrH5F
1044684820478119936,realDonaldTrump,2018-09-25 20:27:25,"“Consumer confidence rose in September, notching its highest level in about 18 years. The Consumer Board's index ro… https://t.co/YwjGz4Yu1Z"
1044669976672698373,realDonaldTrump,2018-09-25 19:28:26,“Remarks by President Trump at a Luncheon Hosted by the Secretary-General of the United Nations”… https://t.co/0WT3MdNMDi
1044637590719221762,realDonaldTrump,2018-09-25 17:19:44,“Remarks by President Trump to the 73rd Session of the United Nations General Assembly” ➡️https://t.co/Oshhko61zY https://t.co/Fm8LSse417
1044628997999665153,realDonaldTrump,2018-09-25 16:45:36,Rush Limbaugh to Republicans: “You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved.”
1044627015662538752,realDonaldTrump,2018-09-25 16:37:43,Thank you Dr. Jeffress! https://t.co/cm7NjQh0ti
1044626591463215104,realDonaldTrump,2018-09-25 16:36:02,Thank you Mark! https://t.co/NVGs6WbQe2
1044609366970814465,realDonaldTrump,2018-09-25 15:27:35,https://t.co/h43dehf0WV
1044575765109624832,realDonaldTrump,2018-09-25 13:14:04,Will be speaking at the United Nations this morning. Our country is much stronger and much richer than it was when… https://t.co/fCqzut4mRR
1044540438806482944,realDonaldTrump,2018-09-25 10:53:41,"Despite requests, I have no plans to meet Iranian President Hassan Rouhani. Maybe someday in the future. I am sure… https://t.co/SpuT7bsm9W"
1044537328415506432,realDonaldTrump,2018-09-25 10:41:20,Republican Party Favorability is the highest it has been in 7 years - 3 points higher than Democrats!  Gallup
1044418753671417860,realDonaldTrump,2018-09-25 02:50:09,"The Democrats are working hard to destroy a wonderful man, and a man who has the potential to be one of our greates… https://t.co/t6nJYLOXbG"
1044415858465001472,realDonaldTrump,2018-09-25 02:38:39,REMEMBER THE MIDTERMS!
1044381661331410944,realDonaldTrump,2018-09-25 00:22:46,https://t.co/FXqSWusSTV
1044371304395276288,realDonaldTrump,2018-09-24 23:41:37,"It was my great honor to welcome President @EmmanuelMacron of France to the United States, here in New York City, t… https://t.co/BM0YaCyJrj"
1044354203089547265,realDonaldTrump,2018-09-24 22:33:39,"It was my great honor to welcome President @AlsisiOfficial of Egypt to the United States this afternoon, in New Yor… https://t.co/cOymp5g6dP"
1044342304155348995,realDonaldTrump,2018-09-24 21:46:22,Joint Statement on the United States-Korea Free Trade Agreement: https://t.co/m0jW8nqdQW https://t.co/lcrhsJtv00
1044339078257356801,realDonaldTrump,2018-09-24 21:33:33,"Brett Kavanaugh and his wife, Ashley, will be interviewed tonight at 7pmE on @marthamaccallum @FoxNews. This is an… https://t.co/MKApmaY60q"
1044326708151820289,realDonaldTrump,2018-09-24 20:44:24,US-Korea Free Trade Agreement Signing Ceremony! https://t.co/yLFkAZgagG
1044326197424009223,realDonaldTrump,2018-09-24 20:42:22,"It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today, in New York Cit… https://t.co/ITcUEdp62W"
1044269053274193920,realDonaldTrump,2018-09-24 16:55:18,"Today, we commit to fighting the drug epidemic together! #UNGA https://t.co/XgaYTOBrSK"
1044229324075929600,realDonaldTrump,2018-09-24 14:17:26,"“Remarks by President Trump at ‘Global Call to Action on the World Drug Problem’ Event” #UNGA
➡️… https://t.co/scC5YuC5SD"
1044228299579428864,realDonaldTrump,2018-09-24 14:13:22,"RT @SCEMD: Now is the time to put safety first above everything else. Evacuate to a shelter if you need to, take your pets with you. Your l…"
1043995561895108609,realDonaldTrump,2018-09-23 22:48:33,"Prime Minster @AbeShinzo is coming up to Trump Tower for dinner but, most importantly, he just had a great landslid… https://t.co/Q5X8uH6p9M"
1043966388182953984,realDonaldTrump,2018-09-23 20:52:37,"Going to New York. Will be with Prime Minister Abe of Japan tonight, talking Military and Trade. We have done much… https://t.co/vOcuOeJhDq"
1043964186034868224,realDonaldTrump,2018-09-23 20:43:52,Tiger is playing great. Looks like a big win could happen. Very exciting! @TigerWoods
1043585537058181122,realDonaldTrump,2018-09-22 19:39:15,https://t.co/qZSEifBNaP
1043514401477877766,realDonaldTrump,2018-09-22 14:56:35,https://t.co/MgkotGmkJ0
1043500433271066625,realDonaldTrump,2018-09-22 14:01:05,New Economic Records being set on a daily basis - and it is not by accident!
1043339305593139200,realDonaldTrump,2018-09-22 03:20:49,GOD BLESS THE U.S.A.! https://t.co/n9OkDlqz11
1043337448850317313,realDonaldTrump,2018-09-22 03:13:26,"RT @RSBNetwork: President @realDonaldTrump absolutely packs the house at JQH Arena in Springfield, MO. #TrumpRally #RedWave https://t.co/1c…"
1043337056754102272,realDonaldTrump,2018-09-22 03:11:53,"RT @dcexaminer: ""We are standing up for your values,"" Trump said closing his rally in Springfield, Missouri. ""We are standing up for our na…"
1043336550333833222,realDonaldTrump,2018-09-22 03:09:52,"RT @juliehdavis: For 2nd night in row at Trump rally (tonite in Springfield, last nite in Las Vegas), crowd spontaneously breaks into cheer…"
1043336436676681729,realDonaldTrump,2018-09-22 03:09:25,"RT @FoxBusiness: .@POTUS: ""The stock market is up 55%... Your 401(k)s are up 50, 60, 70% in some cases."" https://t.co/g38SD65pMW"
1043311845635833856,realDonaldTrump,2018-09-22 01:31:42,"Thank you Missouri - Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/onl1HmM2Gz"
1043305127250194432,realDonaldTrump,2018-09-22 01:05:00,"Thank you Missouri - I love you!
https://t.co/rx3mtd7yOy"
1043254590290911232,realDonaldTrump,2018-09-21 21:44:11,Remarks by President Trump at the Signing of H.R. 5895: https://t.co/tfKJJGMevo https://t.co/7hcD22Txvy
1043241388580646912,realDonaldTrump,2018-09-21 20:51:44,https://t.co/hIw1AQdRpY
1043235155169566720,realDonaldTrump,2018-09-21 20:26:58,RT @W7VOA: View of the line outside Las Vegas Convention Center of those waiting to get into the @realDonaldTrump #MAGA rally. (Photos sent…
1043234744962437120,realDonaldTrump,2018-09-21 20:25:20,RT @RamonaGiwargis: The crowd roars as @realDonaldTrump takes the stage. Says he’s thrilled to be back in Ne-vah-da. “You have to say that…
1043234493648142336,realDonaldTrump,2018-09-21 20:24:20,"RT @MikeTokes: What an amazing Trump rally in Las Vegas, Nevada. There must have been over 10,000 people here and trust me when I say it, w…"
1043234467844771840,realDonaldTrump,2018-09-21 20:24:14,RT @MikeTokes: We are outside the Trump rally in Las Vegas. There are THOUSANDS of conservatives here and the line extends all the way arou…
1043234204232835072,realDonaldTrump,2018-09-21 20:23:11,RT @NVGOP: Energy and excitement for President @realDonaldTrump and his #AmericaFirst agenda is through the roof! #MAGA https://t.co/KNywCE…
1043233954575208449,realDonaldTrump,2018-09-21 20:22:11,"RT @GOP: “We’re fighting every day for our factories, our ranchers, our great miners, our farmers, and we are now the largest producer of e…"
1043233767219912709,realDonaldTrump,2018-09-21 20:21:27,RT @LindseyGrahamSC: Great job tonight by President @realDonaldTrump in Las Vegas laying out how strong America has become economically and…
1043231338482921472,realDonaldTrump,2018-09-21 20:11:48,Promises Kept for our GREAT Veterans! https://t.co/C0h8cW4FuH
1043188755866079232,realDonaldTrump,2018-09-21 17:22:35,"Throughout American history, the men and women of our Armed Forces have selflessly served our Country, making treme… https://t.co/YpDhcc1Cec"
1043160312315146240,realDonaldTrump,2018-09-21 15:29:34,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings w… https://t.co/o5dcoCl6ZA"
1043148165883416576,realDonaldTrump,2018-09-21 14:41:18,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hop… https://t.co/qockMaO29n
1043146627576258561,realDonaldTrump,2018-09-21 14:35:11,I met with the DOJ concerning the declassification of various UNREDACTED documents. They agreed to release them but… https://t.co/yu3KyALbuq
1043131309671899136,realDonaldTrump,2018-09-21 13:34:19,RT @trueamerica1st: @realDonaldTrump https://t.co/w7EBsA5aTT
1043131046437376000,realDonaldTrump,2018-09-21 13:33:16,RT @trueamerica1st: https://t.co/02E9bG17Mf
1043130170612244481,realDonaldTrump,2018-09-21 13:29:47,The radical left lawyers want the FBI to get involved NOW. Why didn’t someone call the FBI 36 years ago?
1043128595231604738,realDonaldTrump,2018-09-21 13:23:32,I will Chair the United Nations Security Council meeting on Iran next week!
1043126336473055235,realDonaldTrump,2018-09-21 13:14:33,"I have no doubt that, if the attack on Dr. Ford was as bad as she says, charges would have been immediately filed w… https://t.co/4sgOHYo7kF"
1043121858797686785,realDonaldTrump,2018-09-21 12:56:46,"Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing polit… https://t.co/BpC6phYn0J"
1042988257166819329,realDonaldTrump,2018-09-21 04:05:52,AMERICA IS WINNING AGAIN! https://t.co/6HcBjLAAQB
1042980109907451905,realDonaldTrump,2018-09-21 03:33:30,"Thank you Las Vegas, Nevada - I love you! #MAGA🇺🇸 https://t.co/GBZO84PyQ1"
1042978990229606401,realDonaldTrump,2018-09-21 03:29:03,"MAKE AMERICA GREAT AGAIN!
https://t.co/OYJUkiEUid"
1042948464408055808,realDonaldTrump,2018-09-21 01:27:45,Landing in Las Vegas now for a Make America Great Again Rally supporting @DeanHeller and @DannyTarkanian. Also doin… https://t.co/nlm7h6xTt6
1042925680109924352,realDonaldTrump,2018-09-20 23:57:13,https://t.co/LdXQb42Imc
1042894836024586240,realDonaldTrump,2018-09-20 21:54:39,"On my way to Las Vegas, Nevada. Look forward to seeing everyone tonight! #MAGA https://t.co/wTeerIUJvd"
1042844399300952064,realDonaldTrump,2018-09-20 18:34:14,https://t.co/RzqoiQ4SmD
1042838324187213824,realDonaldTrump,2018-09-20 18:10:06,"...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home, they may Rest In… https://t.co/z9XxPhsDnv"
1042838322530398214,realDonaldTrump,2018-09-20 18:10:05,"Army Master Sgt. Charles H. McDaniel, 32, of Vernon, Indiana, and Army Pfc. William H. Jones, 19, of Nash County, N… https://t.co/oLmSJEZnlS"
